phenos	drawp	drawz	total_loci	omegacor21	thetacor21	pi2	tau1	tau2	pi_se	omegacor21_se	thetacor21_se	tau1_se	tau2_se	return_code	p1_code	p2_code	p1	p2	p1_category	p2_category	p1_num_cases	p2_num_cases	nonzero_loci
HC133_HC136	1.34126384655e-11	6.66302239294	306761.0	0.815981546624	0.00640535896132	0.00463783221795	0.018038780177	0.0855676369675	0.141666213476	0.12246417594	0.00185706028059	0.148939104305	0.0707984140732	0	HC133	HC136	anal_fissure	connective_tissue_disorder	HC	HC	2721.0	2515.0	1422.70604901
INI30080_INI30090	0.0	67.6995684201	345746.0	0.812709037032	0.842900009129	0.0699156036803	0.0115861427687	0.00970399516322	0.01552282162	0.0120046413293	0.0015450352625	0.0103796219054	0.0105910655965	0	INI30080	INI30090	platelet_count	platelet_crit	INI	INI	328031.0	327881.0	24173.04031
FH1220_HC133	6.88357993749e-06	4.34754218265	310262.0	0.811656822451	0.0107155084059	0.103980466991	0.00607808300074	0.00567660554149	0.0614347799087	0.186693259858	0.00221728003207	0.0361604900209	0.105260428345	0	FH1220	HC133	diabetes	anal_fissure	FH	HC	79177.0	2721.0	32261.1876496
HC125_HC55	1.60318261667e-41	13.4469957919	313507.0	0.811639118898	0.0292651213853	0.00293933192013	0.028422015696	0.200835638365	0.0727079321063	0.060358397627	0.00177784003659	0.0541171946351	0.0413975644919	0	HC125	HC55	anaemia	hyperthyroidism/thyrotoxicosis	HC	HC	15944.0	3647.0	921.501132285
HC112_HC59	7.33506204712e-06	4.33358404105	199721.0	0.811613225862	-0.00781294283819	0.0366313089487	0.108390536911	0.0438760646922	0.172515371911	0.187284524351	0.00307976968266	0.108009771417	0.118330021075	0	HC112	HC59	pyelonephritis	thyroiditis	HC	HC	105.0	388.0	7316.04165453
HC112_HC415	0.000979285269602	3.09644369511	199993.0	0.810732378491	-0.00831125038285	0.0431202365608	0.106045474205	0.0161974273374	0.154694052318	0.261826940296	0.00314168200009	0.102666067574	0.153911395674	0	HC112	HC415	pyelonephritis	aortic_aneurysm	HC	HC	105.0	1210.0	8623.7454705
HC132_HC294	3.21414947456e-05	3.9965106556	320124.0	0.809763335603	0.100028439584	0.151611973187	0.00633417766462	0.00299140008084	0.095035504298	0.202617584534	0.00250543104076	0.059962218473	0.126563258287	0	HC132	HC294	angina	renal/kidney_failure	HC	HC	18473.0	7081.0	48534.6313044
INI30160_INI30220	2.24172506265e-204	30.4822229418	345575.0	0.808835388977	0.64071121443	0.100094996388	0.00351455113733	0.00298927638529	0.0446314665953	0.026534658923	0.00181429271665	0.0249250321956	0.0301246897262	0	INI30160	INI30220	basophill_count	basophill_percentage	INI	INI	327479.0	327482.0	34590.3283768
HC156_HC96	2.16565209213e-19	8.92816573272	302135.0	0.806059896659	0.00390235498054	0.0047016840483	0.0461713313689	0.106353474554	0.136461311895	0.0902828106902	0.00186944007294	0.0732790577463	0.0709507204941	0	HC156	HC96	nasal_polyps	polymyalgia_rheumatica	HC	HC	4608.0	1421.0	1420.54330993
HC221_HC392	1.47628670954e-05	4.17709375979	307232.0	0.805176653895	0.0491346942723	0.0902354458903	0.0123175024413	0.0061392772499	0.0591428269995	0.192760014546	0.00214473999855	0.0337276594554	0.11200313092	0	HC221	HC392	diabetes	pancreatitis	HC	HC	20440.0	2106.0	27723.2165118
HC38_HC64	2.30690160248e-11	6.58289328244	316781.0	0.804907735916	0.0202360275137	0.00352660992033	0.319492184517	0.0176066263764	0.0475235721241	0.122272639306	0.00174340935721	0.0306413855043	0.07596623856	0	HC38	HC64	psoriasis	irritable_bowel_syndrome	HC	HC	5074.0	11556.0	1117.16301717
HC219_HC385	1.15808820968e-17	8.47672696942	313218.0	0.803139113892	0.0205509193028	0.0189620878664	0.0511258411524	0.0177894057365	0.0435505812288	0.0947463704788	0.00179026422469	0.0253560926403	0.0557539667464	0	HC219	HC385	hypothyroidism/myxoedema	peripheral_vascular_disease	HC	HC	19920.0	3517.0	5939.26723733
FH1286_HC150	9.51395434117e-09	5.62061481345	296469.0	0.802337257468	-0.00359738460769	0.0567352868313	0.00472921075995	0.0246974929683	0.140755957319	0.142749020187	0.00238441617751	0.0797202041298	0.101192706449	0	FH1286	HC150	severe_depression	rosacea	FH	HC	54576.0	880.0	16820.2537516
HC310_HC427	0.000139734744495	3.63362266461	313471.0	0.797653950097	0.000897301651832	0.0859912405338	0.00587524278392	0.00563751205804	0.096970598195	0.219520303488	0.00223308211959	0.0580542053682	0.132604930239	0	HC310	HC427	hiatus_hernia	ovarian_cyst_or_cysts	HC	HC	41260.0	2831.0	26955.7601614
HC23_HC311	0.000731195689393	3.18204491467	157073.0	0.795251794454	-0.014713608385	0.135776163842	0.0916335383103	0.00640914007535	0.119449913916	0.249918469343	0.00448492610003	0.0824077050842	0.166016082233	0	HC23	HC311	fibrosing_alveolitis/unspecified_alveolitis	measles_/_morbillivirus	HC	HC	69.0	2120.0	21326.7693831
FH1220_HC185	9.04156118254e-05	3.74439188297	318983.0	0.794534887575	0.0414526073876	0.111883909949	0.00582766030119	0.00374330458032	0.0615880694931	0.212193304656	0.00219326900292	0.0365629748725	0.10224794201	0	FH1220	HC185	diabetes	cellulitis	FH	HC	79177.0	6168.0	35689.0652472
FH1286_HC64	7.65518664994e-12	6.74492723589	324274.0	0.791898502202	0.0533175708361	0.153248145175	0.00247488130008	0.00454016938094	0.133617609196	0.117406530049	0.00271156528727	0.0934481310087	0.0893383049008	0	FH1286	HC64	severe_depression	irritable_bowel_syndrome	FH	HC	54576.0	11556.0	49694.3890284
HC219_HC400	1.22043687436e-06	4.71300736201	310694.0	0.791092342745	0.00957440654946	0.0192665163203	0.0508092807041	0.00993730039235	0.043395385356	0.167852982603	0.00179954215268	0.0252409409565	0.0977758402344	0	HC219	HC400	hypothyroidism/myxoedema	transient_ischaemic_attack_(tia)	HC	HC	19920.0	2828.0	5985.99102162
INI30050_INI30060	0.0	41.9266071821	345751.0	0.790279816604	0.421252309557	0.0536048864068	0.0156165271315	0.00663846871023	0.0190386358962	0.0188491239745	0.0016497040202	0.0118782189409	0.0150832693706	0	INI30050	INI30060	mean_corpuscular_haemoglobin	mean_corpuscular_haemoglobin_concentration	INI	INI	328028.0	328025.0	18533.94308
FH1286_HC118	1.91459783892e-05	4.11755114476	322014.0	0.789534163009	0.0319009781826	0.115593502079	0.00314636316157	0.00373449683209	0.133612712861	0.191748477494	0.0025171711726	0.0890400289859	0.120563357193	0	FH1286	HC118	severe_depression	constipation	FH	HC	54576.0	8691.0	37222.7259785
HC22_HC438	0.000893398942725	3.12355611755	299859.0	0.787738726062	0.0112114901319	0.0717946410359	0.00866905236453	0.0107242499429	0.158239523391	0.252192916156	0.00250866781184	0.0984531495653	0.168538535974	0	HC22	HC438	osteoporosis	hepatitis	HC	HC	9135.0	1138.0	21528.2692664
HC37_HC39	8.15292488222e-06	4.31026571789	184082.0	0.786044688522	-0.0171384537267	0.074296865879	0.09597557707	0.0241281759546	0.131923512699	0.182365714777	0.00363617118755	0.0898952969985	0.105371027345	0	HC37	HC39	parathyroid_hyperplasia/adenoma	lichen_planus	HC	HC	90.0	586.0	13676.7156647
HC179_HC55	2.72897855071e-35	12.3408456842	313170.0	0.784928104319	0.0236362587848	0.00283261067445	0.019644465223	0.203276523511	0.0747257863517	0.0636040774196	0.00178020480428	0.0775969495696	0.0425737450495	0	HC179	HC55	iron_deficiency_anaemia	hyperthyroidism/thyrotoxicosis	HC	HC	7811.0	3647.0	887.088684919
HC112_HC169	7.21771064344e-05	3.80058616115	199992.0	0.784805647591	-0.0108346598506	0.043916914691	0.102924512863	0.0196443876497	0.157519584941	0.206495949392	0.00302045796505	0.104234818207	0.132964934841	0	HC112	HC169	pyelonephritis	pernicious_anaemia	HC	HC	105.0	1048.0	8783.03160289
HC18_HC227	8.55380553867e-05	3.75829354546	179015.0	0.784444586293	0.026854876503	0.0490509819872	0.114223393888	0.039993190615	0.137131108527	0.208723607351	0.00327543785872	0.0868823526772	0.139614250712	0	HC18	HC227	pemphigoid/pemphigus	erectile_dysfunction_/_impotence	HC	HC	86.0	241.0	8780.86154045
HC136_HC156	4.15631190568e-21	9.35560040264	308612.0	0.784156687627	0.0120808815565	0.00638198979889	0.0658692794959	0.0490691171989	0.109507060889	0.0838168213561	0.00185486739932	0.0606171027264	0.0598645513692	0	HC136	HC156	connective_tissue_disorder	nasal_polyps	HC	HC	2515.0	4608.0	1969.55863582
HC431_HC442	1.0676671473e-09	5.98716249246	304269.0	0.779741666971	0.240203646514	0.18586400572	0.00319678011537	0.005958043594	0.200291935735	0.130235594567	0.00329260575418	0.229765348279	0.13525436346	0	HC431	HC442	emphysema	chronic_obstructive_airways_disease/copd	HC	HC	1581.0	7287.0	56552.6551565
HC111_HC227	0.000295076663196	3.4360998956	185664.0	0.779187781087	0.0208081979893	0.0466055973813	0.113610552032	0.0372360020452	0.137471233795	0.2267651712	0.00313846663976	0.087071883999	0.148319125498	0	HC111	HC227	meningioma_/_benign_meningeal_tumour	erectile_dysfunction_/_impotence	HC	HC	92.0	241.0	8652.98163219
HC111_HC69	7.44312295157e-05	3.79295947316	186641.0	0.776491749105	-0.010804134168	0.0533966159209	0.113719574723	0.0274379836898	0.147585516893	0.204719231671	0.00332456434443	0.0927662649234	0.119870142439	0	HC111	HC69	meningioma_/_benign_meningeal_tumour	polycythaemia_vera	HC	HC	92.0	482.0	9965.99779209
HC435_HC85	2.26411108065e-08	5.46890583947	311091.0	0.775925446988	0.0105757263853	0.0099333447824	0.00368939938191	0.0392350657293	0.179941780787	0.141879467258	0.00190682452785	0.531366002955	0.0936074371769	0	HC435	HC85	ear/vestibular_disorder	enlarged_prostate	HC	HC	3088.0	5078.0	3090.1741617
FH1220_HC220	0.000396668167793	3.35510929622	281993.0	0.774533195637	-0.00104198910714	0.105838982425	0.00600518193797	0.0114851776524	0.06209878695	0.230851852281	0.00239629075951	0.0365092728728	0.14235443369	0	FH1220	HC220	diabetes	interstitial_lung_disease	FH	HC	79177.0	380.0	29845.8521711
HC319_HC415	0.00110965518273	3.05919716608	191987.0	0.772757250285	-0.00673140881215	0.0396530918999	0.126033852981	0.0150208683482	0.149086707839	0.252601322613	0.00298009666717	0.0952291052414	0.16827834207	0	HC319	HC415	cushings_syndrome	aortic_aneurysm	HC	HC	97.0	1210.0	7612.87815458
HC385_HC55	2.47866121812e-35	12.3485890379	310538.0	0.771660637635	0.0195793557184	0.00270809333589	0.0275838624886	0.205826643404	0.0753150607065	0.0624897820528	0.00178494376105	0.0806760925198	0.042994649253	0	HC385	HC55	peripheral_vascular_disease	hyperthyroidism/thyrotoxicosis	HC	HC	3517.0	3647.0	840.96588834
HC243_HC418	3.12847400115e-05	4.00290481575	315208.0	0.771537839311	0.00436231602596	0.02626520411	0.0173194267274	0.0105908815766	0.116327228148	0.192744488021	0.00190928427075	0.0604484409644	0.100443760073	0	HC243	HC418	inguinal_hernia	cervical_spondylosis	HC	HC	14042.0	4317.0	8279.0024571
HC243_HC357	1.25734003029e-10	6.32607967665	313397.0	0.770182616862	-0.00828581202961	0.0253361858214	0.0175103194042	0.0167700474146	0.109469615546	0.121747220432	0.00194029219968	0.0573758036735	0.0748938447901	0	HC243	HC357	inguinal_hernia	duodenal_ulcer	HC	HC	14042.0	3621.0	7940.28462788
HC112_HC170	9.18876774387e-19	8.76682483932	199984.0	0.768071745386	0.000511080619442	0.00345247165465	0.0208202990445	0.222469314521	0.116033436525	0.0876111658968	0.00222728369503	0.535453978801	0.0609899277184	0	HC112	HC170	pyelonephritis	sarcoidosis	HC	HC	105.0	841.0	690.439091384
HC111_HC150	7.61224657915e-05	3.78737875952	186710.0	0.768040001053	-0.0112030687311	0.0675583316577	0.0987560564047	0.0166239255066	0.138681914652	0.202789329988	0.00346057029986	0.0946727759623	0.134780641076	0	HC111	HC150	meningioma_/_benign_meningeal_tumour	rosacea	HC	HC	92.0	880.0	12613.8161038
HC38_HC435	1.07639731941e-06	4.73852500877	310758.0	0.765403319446	0.00973650188023	0.00339309286319	0.323417109211	0.0216525233316	0.0479312045002	0.161527757695	0.00178452971793	0.0309445479726	0.105788572554	0	HC38	HC435	psoriasis	ear/vestibular_disorder	HC	HC	5074.0	3088.0	1054.43075198
HC261_HC371	0.000581345267368	3.24787814334	316639.0	0.764108473084	0.0335533194046	0.0047603584719	0.0425692209346	0.0163566226941	0.197563183008	0.235263898262	0.00178010514334	0.100258808855	0.147569397686	0	HC261	HC371	eczema/dermatitis	bronchitis	HC	HC	11643.0	4987.0	1507.31514618
HC12_HC170	2.20680888974e-13	7.24223145345	288078.0	0.763690785859	0.00248395193139	0.0032796563816	0.0501897778755	0.214900041678	0.11636729544	0.105449651916	0.00189335269529	0.160351381969	0.0606434611374	0	HC12	HC170	testicular_problems_(not_cancer)	sarcoidosis	HC	HC	492.0	841.0	944.7968511
HC310_HC418	1.03166825374e-06	4.74711989805	315295.0	0.763649447516	0.0372007623039	0.0882379175914	0.00574721503753	0.00617785401809	0.0960196815725	0.160865843694	0.00225107570109	0.0577522861183	0.0994866697042	0	HC310	HC418	hiatus_hernia	cervical_spondylosis	HC	HC	41260.0	4317.0	27820.974227
HC164_HC310	5.14934111951e-36	12.4743939172	330552.0	0.758694423483	0.262427652078	0.148631396046	0.00387890064842	0.0045869919727	0.0826095227932	0.0608201431284	0.00242384204079	0.0543893883523	0.0530695209998	0	HC164	HC310	gastro-oesophageal_reflux_(gord)_/_gastric_reflux	hiatus_hernia	HC	HC	30231.0	41260.0	49130.4052258
HC310_HC357	3.15691282783e-09	5.80822598996	313444.0	0.757373861691	0.0626647076519	0.0777164201458	0.0061520743284	0.008791202331	0.0969502093046	0.130396761937	0.00221411312428	0.056649131213	0.0870848712745	0	HC310	HC357	hiatus_hernia	duodenal_ulcer	HC	HC	41260.0	3621.0	24359.7455962
HC310_HC60	1.03367483561e-11	6.7011858056	322678.0	0.75527470689	0.265162349795	0.101520900911	0.00528057603015	0.0051899294341	0.0921046389441	0.112707620532	0.00220116341942	0.057191676318	0.0788503810542	0	HC310	HC60	hiatus_hernia	oesophagitis/barretts_oesophagus	HC	HC	41260.0	9528.0	32758.5612643
HC269_HC326	5.70085883771e-48	14.5041645723	324621.0	0.754451215022	0.105064183727	0.0350069008675	0.0185235561882	0.0151572341062	0.0617649838381	0.0520161786128	0.00183127422588	0.0336949266326	0.0400854555245	0	HC269	HC326	high_cholesterol	heart_attack/myocardial_infarction	HC	HC	43054.0	12138.0	11363.9751665
HC382_HC385	9.95538560251e-18	8.49431262994	313229.0	0.754334660624	0.01232159121	0.0357653939069	0.0202064856867	0.0135906371169	0.0503306770159	0.0888046736078	0.00187142534847	0.0279208225998	0.0576799744751	0	HC382	HC385	asthma	peripheral_vascular_disease	HC	HC	43626.0	3517.0	11202.7585681
INI30130_INI30190	0.0	53.8393431532	345575.0	0.754209220962	0.640966396878	0.0537520058404	0.0115929474615	0.0103140731568	0.0192460849888	0.0140085145321	0.00159907645289	0.0124325270924	0.0130995533386	0	INI30130	INI30190	monocyte_count	monocyte_percentage	INI	INI	327479.0	327482.0	18575.3494183
HC156_HC392	0.000102879390656	3.71183909198	306820.0	0.753696687037	-5.61225299409e-05	0.0163571600535	0.0274760884202	0.0175451518181	0.172368672258	0.203052090449	0.00195115773363	0.0878263521108	0.125222642263	0	HC156	HC392	nasal_polyps	pancreatitis	HC	HC	4608.0	2106.0	5018.70384762
HC136_HC295	3.57039761661e-10	6.16293693479	309218.0	0.752379673695	0.020462562038	0.00716745747341	0.060148282972	0.0267066422365	0.151487400851	0.122081352066	0.00183105273349	0.0761799863293	0.0709280875025	0	HC136	HC295	connective_tissue_disorder	carpal_tunnel_syndrome	HC	HC	2515.0	8152.0	2216.30686501
HC169_HC179	1.25564508352e-06	4.70721093507	298796.0	0.751977609988	0.0389437791139	0.0103835963334	0.0350062237668	0.0221038350771	0.238599088948	0.159750140871	0.00203573750942	0.147229256473	0.115728497075	0	HC169	HC179	pernicious_anaemia	iron_deficiency_anaemia	HC	HC	1048.0	7811.0	3102.57705003
HC221_HC259	0.000377996071196	3.36842408084	303846.0	0.751285649991	0.0393447227669	0.0932571465515	0.0120894680245	0.00540425701357	0.0588087799093	0.22303772683	0.00216538476001	0.0337064131174	0.149585489698	0	HC221	HC259	diabetes	aortic_stenosis	HC	HC	20440.0	1593.0	28335.8109511
HC376_HC385	4.66639686697e-10	6.1204218666	313228.0	0.749805790515	0.0184192268779	0.154732929764	0.0038907445124	0.00705082788594	0.120394749063	0.122508841197	0.00274878531523	0.0769230230701	0.100827833907	0	HC376	HC385	osteoarthritis	peripheral_vascular_disease	HC	HC	29946.0	3517.0	48466.6861243
HC310_HC386	7.20024759669e-05	3.80118633737	303657.0	0.749734745383	0.0416631083555	0.0919620852737	0.00565542542144	0.0076975883302	0.0956290450178	0.197237040976	0.00233246543895	0.0581602413342	0.127399626003	0	HC310	HC386	hiatus_hernia	helicobacter_pylori	HC	HC	41260.0	1564.0	27924.930928
HC221_HC423	7.34801843165e-05	3.7961503873	305720.0	0.74959206651	0.0460428057008	0.0906008786563	0.0122797841438	0.00563579432112	0.0592743430975	0.19746110929	0.00215619560886	0.0337958770832	0.131364187009	0	HC221	HC423	diabetes	respiratory_failure	HC	HC	20440.0	1819.0	27698.5006228
HC294_HC385	4.41416257218e-07	4.91610457387	312832.0	0.749468413882	0.0902674735357	0.0356157161951	0.00530480881439	0.0180651910021	0.209993387132	0.152451682551	0.00225179614466	0.181665647569	0.13275928986	0	HC294	HC385	renal/kidney_failure	peripheral_vascular_disease	HC	HC	7081.0	3517.0	11141.7357288
HC319_HC69	1.08844175507e-06	4.73626923745	191923.0	0.74656403502	-0.00690513998373	0.0315626073572	0.136701617523	0.0413305834626	0.160811788263	0.157627026166	0.00291483586344	0.0950657671774	0.11402408395	0	HC319	HC69	cushings_syndrome	polycythaemia_vera	HC	HC	97.0	482.0	6057.59029182
FH1286_HC85	9.68262838971e-18	8.49753892836	318852.0	0.744396812243	0.0068987646455	0.0227100117916	0.0067821928794	0.0260307882513	0.15319590408	0.0876014594954	0.00199904841629	0.0738499662829	0.0832689331319	0	FH1286	HC85	severe_depression	enlarged_prostate	FH	HC	54576.0	5078.0	7241.13267978
HC310_HC85	7.5021344258e-24	10.0015417103	318851.0	0.736370443657	0.0110763624602	0.0351390356207	0.0089995110192	0.0201511129725	0.111096704736	0.073625693417	0.00202661427857	0.0560750647425	0.0648100839557	0	HC310	HC85	hiatus_hernia	enlarged_prostate	HC	HC	41260.0	5078.0	11204.1166467
HC310_HC64	1.02791815838e-12	7.0306431828	324243.0	0.735389347019	0.0563346841469	0.101736651671	0.00522437395784	0.0052694464061	0.091820071822	0.104597734218	0.00229154446884	0.0570348550785	0.0700609640664	0	HC310	HC64	hiatus_hernia	irritable_bowel_syndrome	HC	HC	41260.0	11556.0	32987.3971476
HC333_HC69	5.27013934977e-05	3.87780582751	193164.0	0.733900492549	-0.0112163599739	0.0496820882376	0.113714986193	0.0267987352104	0.141900069392	0.189256637695	0.00308583378294	0.0866460971702	0.124609697141	0	HC333	HC69	lung_abscess	polycythaemia_vera	HC	HC	98.0	482.0	9596.79089234
HC112_HC197	5.86672455939e-07	4.86008647194	199356.0	0.729808036875	0.00385321898536	0.0208867586948	0.141980015248	0.0602467985631	0.190337256982	0.150163590934	0.00273325795356	0.100965606885	0.122790340829	0	HC112	HC197	pyelonephritis	clotting_disorder/excessive_bleeding	HC	HC	105.0	327.0	4163.90066637
HC136_HC96	7.65268467103e-23	9.76893416338	301995.0	0.728461661938	0.504861877089	0.00394934547542	0.0813615202337	0.0950594283396	0.122536935357	0.0745692057859	0.00165059929847	0.0644898690095	0.0687179892266	0	HC136	HC96	connective_tissue_disorder	polymyalgia_rheumatica	HC	HC	2515.0	1421.0	1192.68258685
HC382_HC400	8.20639931569e-07	4.79321692691	310697.0	0.727225819172	0.00382601557545	0.035762974391	0.0202417815569	0.00811514050036	0.0503315073995	0.151719780319	0.00187111020966	0.0279165646299	0.1015301712	0	HC382	HC400	asthma	transient_ischaemic_attack_(tia)	HC	HC	43626.0	2828.0	11111.4488544
INI30050_INI30270	0.0	52.4863517409	345627.0	0.727105232679	0.556373979989	0.0514446181566	0.0158533703942	0.0117974280797	0.0172792845693	0.0138532248587	0.00155723485517	0.0112203693596	0.0120899526766	0	INI30050	INI30270	mean_corpuscular_haemoglobin	mean_sphered_cell_volume	INI	INI	328028.0	322755.0	17780.6490396
